SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,SAMPLED_CORE,DATECORE,INDXSAMP_CORE,SAMPLE_CATEGORY,SAMPLE_ID,SAMPLE_TYPE,SAMPLE_CLASS,CORE_LENGTH,INTERVAL_FROM,INTERVAL_TO,FLAG_FLD_CORE,COMMENT_FLD_CORE,DATATYPE,VISIT_ID
NLA06608-1207,1,PROB_Lake,Target_Sampled,YES (Both),7/26/2007,YES,P,505378,SEDB,BOT,26.5,23.5,24.5,,,CORE,8200
NLA06608-1208,1,PROB_Lake,Target_Sampled,YES (Top only),7/12/2007,YES,P,506077,SEDT,TOP,28,0,1,,,CORE,8201
NLA06608-1208,2,PROB_Lake,Target_Sampled,YES (Top only),7/25/2007,NO,P,512648,SEDT,TOP,25,0,1,,,CORE,8202
NLA06608-1209,1,PROB_Lake,Target_Sampled,YES (Top only),8/15/2007,YES,P,510017,SEDT,TOP,37,0,1,,,CORE,8203
NLA06608-1210,1,PROB_Lake,Target_Sampled,YES (Both),8/15/2007,YES,P,513337,SEDT,TOP,26,0,1,,,CORE,8204
NLA06608-1210,1,PROB_Lake,Target_Sampled,YES (Both),8/15/2007,YES,P,513338,SEDB,BOT,26,25,26,F1,TOOK BOTTOM 1CM FOR SAMPLE,CORE,8204
NLA06608-1217,1,PROB_Lake,Target_Sampled,YES (Top only),7/24/2007,YES,P,506187,SEDT,TOP,14,0,1,,,CORE,8207
NLA06608-1217,1,PROB_Lake,Target_Sampled,YES (Top only),7/24/2007,YES,P,506188,SEDB,BOT,14,,,K,NO BOTTOM CORE--LAKE IS A RESERVOIR,CORE,8207
NLA06608-1219,1,PROB_Lake,Target_Sampled,YES (Both),8/20/2007,YES,P,503497,SEDT,TOP,20,0,1,,,CORE,8208
NLA06608-1219,1,PROB_Lake,Target_Sampled,YES (Both),8/20/2007,YES,P,503498,SEDB,BOT,20,18,19,,,CORE,8208
NLA06608-1220,1,PROB_Lake,Target_Sampled,YES (Top only),7/11/2007,YES,P,502877,SEDT,TOP,21,0,1,,,CORE,8209
NLA06608-1222,1,PROB_Lake,Target_Sampled,YES (Both),7/31/2007,YES,P,504277,SEDT,TOP,29,0,1,,,CORE,8210
NLA06608-1222,1,PROB_Lake,Target_Sampled,YES (Both),7/31/2007,YES,P,504278,SEDB,BOT,29,26,27,,,CORE,8210
NLA06608-1223,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,507177,SEDT,TOP,29,0,1,,,CORE,8211
NLA06608-1223,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,507178,SEDB,BOT,29,24,25,,,CORE,8211
NLA06608-1224,1,PROB_Lake,Target_Sampled,YES (Top only),7/12/2007,YES,P,514807,SEDT,TOP,30,0,1,,,CORE,8212
NLA06608-1227,1,PROB_Lake,Target_Sampled,YES (Top only),7/3/2007,YES,P,514957,SEDT,TOP,28.5,0,1,,,CORE,8213
NLA06608-1232,1,PROB_Lake,Target_Sampled,YES (Top only),8/22/2007,YES,P,514927,SEDT,TOP,25,0,1,,,CORE,8214
NLA06608-1236,1,PROB_Lake,Target_Sampled,YES (Both),8/16/2007,YES,P,510138,SEDT,TOP,16,0,1,,,CORE,8215
NLA06608-1236,1,PROB_Lake,Target_Sampled,YES (Both),8/16/2007,YES,P,510137,SEDB,BOT,16,13,14,,,CORE,8215
NLA06608-1238,1,PROB_Lake,Target_Sampled,YES (Both),8/16/2007,YES,P,512117,SEDT,TOP,33,0,1,,,CORE,8216
NLA06608-1238,1,PROB_Lake,Target_Sampled,YES (Both),8/16/2007,YES,P,512118,SEDB,BOT,33,30,31,,,CORE,8216
NLA06608-1239,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,506728,SEDT,TOP,21,0,1,,,CORE,8217
NLA06608-1239,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,506727,SEDB,BOT,21,18,19,F2,VERY DENSE/DRY,CORE,8217
NLA06608-1240,1,PROB_Lake,Target_Sampled,YES (Top only),7/18/2007,YES,P,507587,SEDT,TOP,30,0,1,,,CORE,8218
NLA06608-1241,1,PROB_Lake,Target_Sampled,YES (Top only),6/23/2007,YES,P,505497,SEDT,TOP,33,0,1,IM,CORE LENGTH ESTIMATED FROM BOTTOM INTERVAL,CORE,8219
NLA06608-1242,1,PROB_Lake,Target_Sampled,YES (Both),7/10/2007,YES,P,504427,SEDT,TOP,35,0,1,,,CORE,8220
NLA06608-1242,1,PROB_Lake,Target_Sampled,YES (Both),7/10/2007,YES,P,504428,SEDB,BOT,35,32,33,K,,CORE,8220
NLA06608-1243,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,509767,SEDT,TOP,35,0,1,F1,BENTHIC WORMS FOUND IN TOP LAYER,CORE,8221
NLA06608-1243,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,509768,SEDB,BOT,35,32,33,,,CORE,8221
NLA06608-1244,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,511337,SEDT,TOP,25,0,1,,,CORE,8222
NLA06608-1244,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,511338,SEDB,BOT,25,22,23,,,CORE,8222
NLA06608-1245,1,PROB_Lake,Target_Sampled,YES (Top only),6/29/2007,YES,P,505307,SEDT,TOP,34,0,1,,,CORE,8223
NLA06608-1245,1,PROB_Lake,Target_Sampled,YES (Top only),6/29/2007,YES,P,505308,SEDB,BOT,34,32,33,IM,SAMPLE LOST (NO LAB DATA),CORE,8223
NLA06608-1255,1,PROB_Lake,Target_Sampled,YES (Both),8/15/2007,YES,P,511917,SEDT,TOP,25,0,1,,,CORE,8224
NLA06608-1255,1,PROB_Lake,Target_Sampled,YES (Both),8/15/2007,YES,P,511918,SEDB,BOT,25,23,24,K,,CORE,8224
NLA06608-1256,1,PROB_Lake,Target_Sampled,YES (Top only),7/17/2007,YES,P,512377,SEDT,TOP,52,0,1,,,CORE,8225
NLA06608-1258,1,PROB_Lake,Target_Sampled,YES (Both),8/22/2007,YES,P,515327,SEDT,TOP,55,0,1,,,CORE,8226
NLA06608-1258,1,PROB_Lake,Target_Sampled,YES (Both),8/22/2007,YES,P,515328,SEDB,BOT,55,52,53,,,CORE,8226
NLA06608-1259,1,PROB_Lake,Target_Sampled,YES (Both),6/21/2007,YES,P,505948,SEDT,TOP,45,0,1,,,CORE,8227
NLA06608-1259,1,PROB_Lake,Target_Sampled,YES (Both),6/21/2007,YES,P,505947,SEDB,BOT,45,42,43,,,CORE,8227
NLA06608-1261,1,PROB_Lake,Target_Sampled,YES (Top only),6/25/2007,YES,P,515067,SEDT,TOP,23,0,1,,,CORE,8228
NLA06608-1262,1,PROB_Lake,Target_Sampled,YES (Both),7/9/2007,YES,P,506717,SEDT,TOP,41.5,0,1,,,CORE,8229
NLA06608-1262,1,PROB_Lake,Target_Sampled,YES (Both),7/9/2007,YES,P,506718,SEDB,BOT,41.5,37.5,39.5,,,CORE,8229
NLA06608-1263,1,PROB_Lake,Target_Sampled,YES (Top only),8/23/2007,YES,P,509137,SEDT,TOP,51,0,1,,,CORE,8230
NLA06608-1266,1,PROB_Lake,Target_Sampled,YES (Top only),7/12/2007,YES,P,506777,SEDT,TOP,8,0,1,,,CORE,8231
NLA06608-1268,1,PROB_Lake,Target_Sampled,YES (Top only),7/17/2007,YES,P,507507,SEDT,TOP,51,0,1,,,CORE,8232
NLA06608-1269,1,PROB_Lake,Target_Sampled,YES (Top only),7/24/2007,YES,P,508337,SEDT,TOP,41,0,1,,,CORE,8233
NLA06608-1270,1,PROB_Lake,Target_Sampled,YES (Both),8/30/2007,YES,P,510377,SEDT,TOP,11,0,1,,,CORE,8234
NLA06608-1270,1,PROB_Lake,Target_Sampled,YES (Both),8/30/2007,YES,P,510378,SEDB,BOT,11,8,9,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,8234
NLA06608-1271,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,507157,SEDT,TOP,35,0,1,,,CORE,8235
NLA06608-1271,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,507158,SEDB,BOT,35,30,31,,,CORE,8235
NLA06608-1273,1,PROB_Lake,Target_Sampled,YES (Top only),9/7/2007,YES,P,516727,SEDT,TOP,41,0,1,,,CORE,8236
NLA06608-1274,1,PROB_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,506987,SEDT,TOP,37,0,1,,,CORE,8237
NLA06608-1274,1,PROB_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,506988,SEDB,BOT,37,35,36,,,CORE,8237
NLA06608-1278,1,PROB_Lake,Target_Sampled,YES (Both),8/21/2007,YES,P,505257,SEDT,TOP,29,0,1,,,CORE,8238
NLA06608-1278,1,PROB_Lake,Target_Sampled,YES (Both),8/21/2007,YES,P,505258,SEDB,BOT,29,26,27,,,CORE,8238
NLA06608-1279,1,PROB_Lake,Target_Sampled,YES (Top only),8/26/2007,YES,P,504317,SEDT,TOP,18,0,1,,,CORE,8239
NLA06608-1281,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,506508,SEDT,TOP,38,0,1,,,CORE,8240
NLA06608-1281,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,506507,SEDB,BOT,38,35,36,,,CORE,8240
NLA06608-1283,1,PROB_Lake,Target_Sampled,YES (Both),6/27/2007,YES,P,506298,SEDT,TOP,43,0,1,,,CORE,8241
NLA06608-1283,1,PROB_Lake,Target_Sampled,YES (Both),6/27/2007,YES,P,506297,SEDB,BOT,43,41,42,,,CORE,8241
NLA06608-1284,1,PROB_Lake,Target_Sampled,NO,8/24/2007,YES,P,509187,SEDT,TOP,,0,1,K,SEDIMENT TOO SOFT TO RETAIN AT 50M DEPLOYMENT AT INDEX STATION. TRIED COUNTLESS TIMES AND COULD NOT RETAIN ANY EVEN BY MOVING TO OTHER LOCATIONS IN THE VICINITY. ATTEMPTED TO COLLECT SAMPLE FOR 2 HOURS.,CORE,8242
NLA06608-1288,1,PROB_Lake,Target_Sampled,YES (Top only),8/27/2007,YES,P,516497,SEDT,TOP,30,0,1,,,CORE,8243
NLA06608-1292,1,PROB_Lake,Target_Sampled,YES (Top only),7/20/2007,YES,P,505717,SEDT,TOP,41,0,1,,,CORE,8244
NLA06608-1295,1,PROB_Lake,Target_Sampled,YES (Both),7/12/2007,YES,P,504778,SEDT,TOP,30,0,1,,,CORE,8245
NLA06608-1295,1,PROB_Lake,Target_Sampled,YES (Both),7/12/2007,YES,P,504777,SEDB,BOT,30,27,28,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,8245
NLA06608-1297,1,PROB_Lake,Target_Sampled,NO,9/13/2007,YES,P,517647,SEDT,TOP,,0,1,K,"NO SEDIMENT CORE OBTAINED, SUBSTRATE TOO SANDY. TRIED THREE TIMES.",CORE,8246
NLA06608-1300,1,PROB_Lake,Target_Sampled,YES (Top only),8/15/2007,YES,P,504597,SEDT,TOP,15,0,1,,,CORE,8247
NLA06608-1303,1,PROB_Lake,Target_Sampled,YES (Both),8/8/2007,YES,P,505537,SEDT,TOP,43,0,1,,,CORE,8248
NLA06608-1303,1,PROB_Lake,Target_Sampled,YES (Both),8/8/2007,YES,P,505538,SEDB,BOT,43,40,41,,,CORE,8248
NLA06608-1312,1,PROB_Lake,Target_Sampled,YES (Top only),9/27/2007,YES,P,517587,SEDT,TOP,12,0,1,,,CORE,8249
NLA06608-1316,1,PROB_Lake,Target_Sampled,YES (Top only),8/17/2007,YES,P,515608,SEDT,TOP,33,0,1,,,CORE,8250
NLA06608-1319,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,510077,SEDT,TOP,15,0,1,,,CORE,8251
NLA06608-1319,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,510078,SEDB,BOT,15,13,14,,,CORE,8251
NLA06608-1321,1,PROB_Lake,Target_Sampled,YES (Top only),8/1/2007,YES,P,511807,SEDT,TOP,41.3,0,1,,,CORE,8252
NLA06608-1323,1,PROB_Lake,Target_Sampled,YES (Top only),6/26/2007,YES,P,505847,SEDT,TOP,14,0,1,,,CORE,8253
NLA06608-1326,1,PROB_Lake,Target_Sampled,YES (Both),8/6/2007,YES,P,506647,SEDT,TOP,27,0,1,,,CORE,8254
NLA06608-1326,1,PROB_Lake,Target_Sampled,YES (Both),8/6/2007,YES,P,506648,SEDB,BOT,27,24,25,,,CORE,8254
NLA06608-1329,1,PROB_Lake,Target_Sampled,YES (Top only),8/8/2007,YES,P,512487,SEDT,TOP,1.4,0,1,,,CORE,8255
NLA06608-1332,1,PROB_Lake,Target_Sampled,YES (Top only),8/21/2007,YES,P,515817,SEDT,TOP,10,0,1,,,CORE,8256
NLA06608-1333,1,PROB_Lake,Target_Sampled,YES (Both),9/24/2007,YES,P,517557,SEDT,TOP,41,0,1,,,CORE,8257
NLA06608-1333,1,PROB_Lake,Target_Sampled,YES (Both),9/24/2007,YES,P,517558,SEDB,BOT,41,39,40,,,CORE,8257
NLA06608-1334,1,PROB_Lake,Target_Sampled,YES (Both),7/31/2007,YES,P,504267,SEDT,TOP,38.5,0,1,,,CORE,8258
NLA06608-1334,1,PROB_Lake,Target_Sampled,YES (Both),7/31/2007,YES,P,504268,SEDB,BOT,38.5,33.5,34.5,,,CORE,8258
NLA06608-1334,2,PROB_Lake,Target_Sampled,YES (Both),8/14/2007,NO,P,515337,SEDT,TOP,40.5,0,1,,,CORE,8259
NLA06608-1334,2,PROB_Lake,Target_Sampled,YES (Both),8/14/2007,NO,P,515338,SEDB,BOT,40.5,37.5,38.5,,,CORE,8259
NLA06608-1336,1,PROB_Lake,Target_Sampled,YES (Top only),9/19/2007,YES,P,516677,SEDT,TOP,10,0,1,,,CORE,8260
NLA06608-1338,1,PROB_Lake,Target_Sampled,YES (Top only),6/27/2007,YES,P,514067,SEDT,TOP,31,0,1,F1,"NON STANDARD PROCEDURE USED: WE TOOK 0-1CM, THEN THE HG SEDIMENT SAMPLE AT 1-2CM",CORE,8261
NLA06608-1339,1,PROB_Lake,Target_Sampled,YES (Top only),8/30/2007,YES,P,505068,SEDT,TOP,33.4,0,1,,,CORE,8262
NLA06608-1342,1,PROB_Lake,Target_Sampled,YES (Both),7/17/2007,YES,P,506337,SEDT,TOP,19,0,1,,,CORE,8263
NLA06608-1342,1,PROB_Lake,Target_Sampled,YES (Both),7/17/2007,YES,P,506338,SEDB,BOT,19,16,17,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,8263
NLA06608-1344,1,PROB_Lake,Target_Sampled,YES (Top only),7/10/2007,YES,P,504957,SEDT,TOP,29,0,1,,,CORE,8264
NLA06608-1344,1,PROB_Lake,Target_Sampled,YES (Top only),7/10/2007,YES,P,504958,SEDB,BOT,29,26,27,IM,SAMPLE LOST (NO LAB DATA),CORE,8264
NLA06608-1346,1,PROB_Lake,Target_Sampled,YES (Top only),7/12/2007,YES,P,504698,SEDT,TOP,20,0,1,,,CORE,8265
NLA06608-1347,1,PROB_Lake,Target_Sampled,YES (Both),6/28/2007,YES,P,506697,SEDT,TOP,39,0,1,,,CORE,8266
NLA06608-1347,1,PROB_Lake,Target_Sampled,YES (Both),6/28/2007,YES,P,506698,SEDB,BOT,39,37,38,,,CORE,8266
NLA06608-1348,1,PROB_Lake,Target_Sampled,YES (Top only),8/8/2007,YES,P,502087,SEDT,TOP,20,0,1,,,CORE,8267
NLA06608-1349,1,PROB_Lake,Target_Sampled,YES (Both),8/23/2007,YES,P,512577,SEDT,TOP,31,0,1,,,CORE,8268
NLA06608-1349,1,PROB_Lake,Target_Sampled,YES (Both),8/23/2007,YES,P,512578,SEDB,BOT,31,28,29,,,CORE,8268
NLA06608-1354,1,PROB_Lake,Target_Sampled,NO,7/28/2007,YES,P,507647,SEDT,TOP,,0,1,K,COULD NOT OBTAIN SEDIMENT SAMPLE AFTER MANY TRIES; TOO ROCKY.,CORE,8269
NLA06608-1354,1,PROB_Lake,Target_Sampled,NO,7/28/2007,YES,P,507648,SEDB,BOT,,,,K,COULD NOT OBTAIN SEDIMENT SAMPLE AFTER MANY TRIES; TOO ROCKY.,CORE,8269
NLA06608-1355,1,PROB_Lake,Target_Sampled,YES (Top only),7/3/2007,YES,P,504528,SEDT,TOP,42,0,1,,,CORE,8270
NLA06608-1355,2,PROB_Lake,Target_Sampled,YES (Both),8/21/2007,NO,P,507317,SEDT,TOP,32,0,1,IM,"IM:TEAM INDICATED SAMPLE TYPE D, DUPLICATE, FOR THIS SAMPLE SERIES, BUT NO PRIMARY SAMPLE SERIES WAS RECORDED FOR THIS SECOND VISIT.",CORE,8271
NLA06608-1355,2,PROB_Lake,Target_Sampled,YES (Both),8/21/2007,NO,P,507318,SEDB,BOT,32,29,30,IM,"IM:TEAM INDICATED SAMPLE TYPE D, DUPLICATE, FOR THIS SAMPLE SERIES, BUT NO PRIMARY SAMPLE SERIES WAS RECORDED FOR THIS SECOND VISIT.",CORE,8271
NLA06608-1356,1,PROB_Lake,Target_Sampled,YES (Top only),8/13/2007,YES,P,510027,SEDT,TOP,23,0,1,,,CORE,8272
NLA06608-1358,1,PROB_Lake,Target_Sampled,YES (Both),8/28/2007,YES,P,517467,SEDT,TOP,30,0,1,,,CORE,8273
NLA06608-1358,1,PROB_Lake,Target_Sampled,YES (Both),8/28/2007,YES,P,517468,SEDB,BOT,30,26,28,,,CORE,8273
NLA06608-1358,2,PROB_Lake,Target_Sampled,YES (Both),9/18/2007,NO,P,517457,SEDT,TOP,22,0,1,,,CORE,8274
NLA06608-1358,2,PROB_Lake,Target_Sampled,YES (Both),9/18/2007,NO,P,517458,SEDB,BOT,22,20,22,,,CORE,8274
NLA06608-1359,1,PROB_Lake,Target_Sampled,YES (Top only),7/31/2007,YES,P,510288,SEDT,TOP,22,0,1,F3,"STAGE LOST AT SEA, TOP 1 CM TAKEN WITH SCRAPER.",CORE,8275
NLA06608-1360,1,PROB_Lake,Target_Sampled,YES (Top only),8/19/2007,YES,P,510057,SEDT,TOP,48,0,1,,,CORE,8276
NLA06608-1364,1,PROB_Lake,Target_Sampled,YES (Top only),6/20/2007,YES,P,502927,SEDT,TOP,32.5,0,1,,,CORE,8277
NLA06608-1365,1,PROB_Lake,Target_Sampled,YES (Top only),9/17/2007,YES,P,509707,SEDT,TOP,,0,1,IM,CORE LENGTH NOT RECORDED (TOP ONLY); COLLECTED ON 9/17/07,CORE,8278
NLA06608-1367,1,PROB_Lake,Target_Sampled,YES (Both),8/14/2007,YES,P,511087,SEDT,TOP,22,0,1,,,CORE,8279
NLA06608-1367,1,PROB_Lake,Target_Sampled,YES (Both),8/14/2007,YES,P,511088,SEDB,BOT,22,20,21,,,CORE,8279
NLA06608-1368,1,PROB_Lake,Target_Sampled,YES (Top only),9/18/2007,YES,P,514797,SEDT,TOP,12,0,1,,,CORE,8280
NLA06608-1369,1,PROB_Lake,Target_Sampled,YES (Top only),6/21/2007,YES,P,504707,SEDT,TOP,22.5,0,1,,,CORE,8281
NLA06608-1370,1,PROB_Lake,Target_Sampled,YES (Both),8/31/2007,YES,P,511237,SEDT,TOP,39.5,0,1,,,CORE,8282
NLA06608-1370,1,PROB_Lake,Target_Sampled,YES (Both),8/31/2007,YES,P,511238,SEDB,BOT,39.5,36.5,37.5,,,CORE,8282
NLA06608-1372,1,PROB_Lake,Target_Sampled,YES (Top only),9/17/2007,YES,P,516767,SEDT,TOP,45,0,1,,,CORE,8283
NLA06608-1375,1,PROB_Lake,Target_Sampled,YES (Top only),9/4/2007,YES,P,513848,SEDT,TOP,42,0,1,,,CORE,8284
NLA06608-1376,1,PROB_Lake,Target_Sampled,YES (Top only),9/26/2007,YES,P,517257,SEDT,TOP,32,0,1,,,CORE,8285
NLA06608-1377,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-1380,1,PROB_Lake,Target_Sampled,YES (Top only),7/18/2007,YES,P,504868,SEDT,TOP,33,0,1,,,CORE,8287
NLA06608-1383,1,PROB_Lake,Target_Sampled,YES (Both),8/22/2007,YES,P,509717,SEDT,TOP,24,0,1,,,CORE,8288
NLA06608-1383,1,PROB_Lake,Target_Sampled,YES (Both),8/22/2007,YES,P,509718,SEDB,BOT,24,21,22,,,CORE,8288
NLA06608-1387,1,PROB_Lake,Target_Sampled,YES (Both),7/20/2007,YES,P,504228,SEDT,TOP,46,0,1,,,CORE,8290
NLA06608-1387,1,PROB_Lake,Target_Sampled,YES (Both),7/20/2007,YES,P,504227,SEDB,BOT,46,42.5,43.5,,,CORE,8290
NLA06608-1389,1,PROB_Lake,Target_Sampled,YES (Top only),8/7/2007,YES,P,507087,SEDT,TOP,17.4,0,1,,,CORE,8291
NLA06608-1389,2,PROB_Lake,Target_Sampled,YES (Top only),8/29/2007,NO,P,508747,SEDT,TOP,32.3,0,1,,,CORE,8292
NLA06608-1390,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,503597,SEDT,TOP,30,0,1,,,CORE,8293
NLA06608-1390,1,PROB_Lake,Target_Sampled,YES (Both),7/19/2007,YES,P,503598,SEDB,BOT,30,27,28,,,CORE,8293
NLA06608-1391,1,PROB_Lake,Target_Sampled,YES (Both),9/5/2007,YES,P,507757,SEDT,TOP,38,0,1,,,CORE,8294
NLA06608-1391,1,PROB_Lake,Target_Sampled,YES (Both),9/5/2007,YES,P,507758,SEDB,BOT,38,35,36,,,CORE,8294
NLA06608-1396,1,PROB_Lake,Target_Sampled,YES (Top only),6/21/2007,YES,P,502847,SEDT,TOP,9,0,1,,,CORE,8295
NLA06608-1397,1,PROB_Lake,Target_Sampled,YES (Top only),7/10/2007,YES,P,510347,SEDT,TOP,18.2,0,1,,,CORE,8296
NLA06608-1398,1,PROB_Lake,Target_Sampled,YES (Both),8/17/2007,YES,P,509627,SEDT,TOP,58,0,1,,,CORE,8297
NLA06608-1398,1,PROB_Lake,Target_Sampled,YES (Both),8/17/2007,YES,P,509628,SEDB,BOT,58,56,58,,,CORE,8297
NLA06608-1401,1,PROB_Lake,Target_Sampled,YES (Top only),7/11/2007,YES,P,506037,SEDT,TOP,36,0,1,,,CORE,8298
NLA06608-1403,1,PROB_Lake,Target_Sampled,YES (Top only),7/2/2007,YES,P,505127,SEDT,TOP,61.7,0,1,,,CORE,8300
NLA06608-1413,1,PROB_Lake,Target_Sampled,YES (Both),7/11/2007,YES,P,503127,SEDT,TOP,40,0,1,F3,"INTERVAL 1-2CM, FLOCK",CORE,8302
NLA06608-1413,1,PROB_Lake,Target_Sampled,YES (Both),7/11/2007,YES,P,503128,SEDB,BOT,40,37,38,,,CORE,8302
NLA06608-1414,1,PROB_Lake,Target_Sampled,YES (Both),8/28/2007,YES,P,509097,SEDT,TOP,40,0,1,,,CORE,8303
NLA06608-1414,1,PROB_Lake,Target_Sampled,YES (Both),8/28/2007,YES,P,509098,SEDB,BOT,40,37,38,,,CORE,8303
NLA06608-1417,1,PROB_Lake,Target_Sampled,NO,7/31/2007,YES,P,511307,SEDT,TOP,,,,K,"Sample not possible for Sed. Core (Top, Bottom, and Mercury), hard bottom.",CORE,8304
NLA06608-1420,1,PROB_Lake,Target_Sampled,YES (Top only),9/18/2007,YES,P,516667,SEDT,TOP,35,0,1,,,CORE,8305
NLA06608-1421,1,PROB_Lake,Target_Sampled,YES (Both),7/17/2007,YES,P,510327,SEDT,TOP,31.5,0,1,,,CORE,8306
NLA06608-1421,1,PROB_Lake,Target_Sampled,YES (Both),7/17/2007,YES,P,510328,SEDB,BOT,31.5,30.5,31.5,,,CORE,8306
NLA06608-1425,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,508527,SEDT,TOP,36,0,1,,,CORE,8307
NLA06608-1425,1,PROB_Lake,Target_Sampled,YES (Both),8/7/2007,YES,P,508528,SEDB,BOT,36,33,34,,,CORE,8307
NLA06608-1426,1,PROB_Lake,Target_Sampled,YES (Both),7/23/2007,YES,P,504457,SEDT,TOP,15,0,1,,,CORE,8308
NLA06608-1426,1,PROB_Lake,Target_Sampled,YES (Both),7/23/2007,YES,P,504458,SEDB,BOT,15,14,15,F1,UNABLE TO GET DEEPER CORE,CORE,8308
NLA06608-1432,1,PROB_Lake,Target_Sampled,YES (Top only),6/19/2007,YES,P,505787,SEDT,TOP,30,0,1,,,CORE,8309
NLA06608-1434,1,PROB_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,513587,SEDT,TOP,37.5,0,1,,,CORE,8310
NLA06608-1434,1,PROB_Lake,Target_Sampled,YES (Both),8/1/2007,YES,P,513588,SEDB,BOT,37.5,32.5,33.5,,,CORE,8310
NLA06608-1435,1,PROB_Lake,Target_Sampled,NO,,YES,,,,,,,,K,NO CORE SAMPLE COLLECTED,CORE,
NLA06608-1436,1,PROB_Lake,Target_Sampled,YES (Top only),6/21/2007,YES,P,514597,SEDT,TOP,51,0,1,,,CORE,8312
NLA06608-1439,1,PROB_Lake,Target_Sampled,YES (Top only),7/17/2007,YES,P,502388,SEDT,TOP,20,0,1,F1,MOVED 10M TO EAST,CORE,8313
NLA06608-1445,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,504407,SEDT,TOP,20,0,1,,,CORE,8314
NLA06608-1445,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,504408,SEDB,BOT,20,18,20,F1,HARD TO SEPARATE DUE TO PLANTS,CORE,8314
NLA06608-1446,1,PROB_Lake,Target_Sampled,YES (Both),8/29/2007,YES,P,510037,SEDT,TOP,56,0,1,,,CORE,8315
NLA06608-1446,1,PROB_Lake,Target_Sampled,YES (Both),8/29/2007,YES,P,510038,SEDB,BOT,56,33,34,,,CORE,8315
NLA06608-1447,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,503427,SEDT,TOP,42.5,0,1,,,CORE,8316
NLA06608-1447,1,PROB_Lake,Target_Sampled,YES (Both),7/18/2007,YES,P,503428,SEDB,BOT,42.5,39.5,40.5,IM,BOTTOM INTERVALS ASSUMED FROM CORE LENGTH,CORE,8316
NLA06608-1450,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,512568,SEDT,TOP,47.5,0,1,,,CORE,8317
NLA06608-1450,1,PROB_Lake,Target_Sampled,YES (Both),7/24/2007,YES,P,512567,SEDB,BOT,47.5,44,45,,,CORE,8317
NLA06608-1454,1,PROB_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,503277,SEDT,TOP,21,0,1,F2,SAND AND ORGANIC,CORE,8319
NLA06608-1454,1,PROB_Lake,Target_Sampled,YES (Both),7/25/2007,YES,P,503278,SEDB,BOT,21,18,19,F3,"ORGANIC, SAND OVER CLAY",CORE,8319
NLA06608-1455,1,PROB_Lake,Target_Sampled,YES (Top only),8/13/2007,YES,P,511877,SEDT,TOP,12.9,0,1,,,CORE,8320
NLA06608-1460,1,PROB_Lake,Target_Sampled,YES (Top only),7/26/2007,YES,P,508027,SEDT,TOP,38,0,1,,,CORE,8321
NLA06608-1461,1,PROB_Lake,Target_Sampled,YES (Top only),9/26/2007,YES,P,516627,SEDT,TOP,52.5,0,1,,,CORE,8322
NLA06608-1462,1,PROB_Lake,Target_Sampled,YES (Top only),8/20/2007,YES,P,511647,SEDT,TOP,58,0,1,,,CORE,8323
NLA06608-1465,1,PROB_Lake,Target_Sampled,YES (Top only),8/21/2007,YES,P,510007,SEDT,TOP,37,0,1,,,CORE,8325
NLA06608-1469,1,PROB_Lake,Target_Sampled,YES (Both),7/10/2007,YES,P,502857,SEDT,TOP,26,0,1,,,CORE,8327
