PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,SAMPLE_TYPE,LINE,ARRIVAL_TIME,CAL_INST_ID,CAL_INST_MODEL,CAL_INST_OPERATOR,CALIBRATION_VERIFIED,CON_STD1_VALUE,COND_QCS_DESC,COND_QCS_MEASURED,COND_QCS_TRUE,COND_STD1_DESC,COND_STD1_VALUE,COND_STD2_DESC,COND_STD2_VALUE,CONDUCTIVITY,DEPTH,DEPTH_METHOD,DO_BARO_PRESSURE,DO_CALIBRATION_UNITS,DO_CALIBRATION_VALUE,DO_DISPLAYED_UNITS,DO_DISPLAYED_VALUE,DO_ELEVATION,DO2_2M,DUPLICATE_DO,E_FILE,INDEX_GPS_FIX,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH,METALIMNION,ODOR,OXYGEN,PH,PH_QCS_DESC,PH_QCS_MEASURED,PH_QCS_TRUE,PH_STD1_DESC,PH_STD1_VALUE,PH_STD2_DESC,PH_STD2_VALUE,PRECIPITATION,SCUM,SCUM_DESC,SURFACE_COND,TEMP_CORRECTED,TEMP_SENSOR,TEMP_THERMOMETER,TEMPERATURE
8/23/2016,7757,NLA12_IN-105,7-Aug-12,1,IN,PROF,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1.96,8.17,,,,,,,,,,,,,,,27.56
8/23/2016,7757,NLA12_IN-105,7-Aug-12,1,IN,PROF,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1.77,8.17,,,,,,,,,,,,,,,27.54
8/23/2016,7757,NLA12_IN-105,7-Aug-12,1,IN,PROF,9,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,0.42,7.16,,,,,,,,,,,,,,,16.64
8/23/2016,7757,NLA12_IN-105,7-Aug-12,1,IN,PROF,5,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1.95,7.88,,,,,,,,,,,,,,,26.82
8/23/2016,7757,NLA12_IN-105,7-Aug-12,1,IN,PROF,0,8:25,,,,N,,,,,,,,,,,SONAR,,,,,,,1.86,Y,,3D,41.41588,-86.47303,7.9,,N,,,,,,,,,,NONE,NO,,RIPPLES,Y,,,
8/23/2016,7757,NLA12_IN-105,7-Aug-12,1,IN,CALIB,0,,QD03346,QUANTA HYDROLAB,TAMMY BEHRMAN,,,,,,,,,,,,,742,PERCENT,100,PERCENT,100,,,,,,,,,,,,,,,,BUFFER PH 4.0,6.18,BUFFER PH 7.0,6.92,,,,,,,,
8/23/2016,7757,NLA12_IN-105,7-Aug-12,1,IN,PROF,6,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,T,,1.69,7.73,,,,,,,,,,,,,,,25.18
8/23/2016,7757,NLA12_IN-105,7-Aug-12,1,IN,PROF,8,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,0.58,7.16,,,,,,,,,,,,,,,17.4
8/23/2016,7757,NLA12_IN-105,7-Aug-12,1,IN,PROF,7,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,0.83,7.46,,,,,,,,,,,,,,,21.11
8/23/2016,7757,NLA12_IN-105,7-Aug-12,1,IN,PROF,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1.87,8.22,,,,,,,,,,,,,,,27.55
8/23/2016,7758,NLA12_WI-R12,8-Aug-12,1,WI,PROF,6,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,T,,18.7,5.1,,,,,,,,,,,,,,,22.2
8/23/2016,7758,NLA12_WI-R12,8-Aug-12,1,WI,PROF,2,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,22.3,5.8,,,,,,,,,,,,,,,23.8
8/23/2016,7758,NLA12_WI-R12,8-Aug-12,1,WI,PROF,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,22.4,5.8,,,,,,,,,,,,,,,23.8
8/23/2016,7758,NLA12_WI-R12,8-Aug-12,1,WI,PROF,7,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,10,5.2,,,,,,,,,,,,,,,18.1
8/23/2016,7758,NLA12_WI-R12,8-Aug-12,1,WI,PROF,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,22.4,5.7,,,,,,,,,,,,,,,23.8
8/23/2016,7758,NLA12_WI-R12,8-Aug-12,1,WI,CALIB,0,,MS5-1,HACK HYDROLAB,MARI NORD,,,,,,DI,,FSI #76115,1413,,,,748,PERCENT,100,PERCENT,99.9,,,,,,,,,,,,,,,,FSI 76104,7,FSI 76127,10,,,,,,17.5,,
8/23/2016,7758,NLA12_WI-R12,8-Aug-12,1,WI,PROF,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,22.2,5.8,,,,,,,,,,,,,,,23.7
8/23/2016,7758,NLA12_WI-R12,8-Aug-12,1,WI,PROF,0,9:29,,,,Y,,,,,,,,,,,SONAR,,,,,,,22.32,Y,,3D,46.0491,-89.86057,6.7,,N,,,,,,,,,,LIGHT,NO,,FLAT,Y,,,
8/23/2016,7758,NLA12_WI-R12,8-Aug-12,1,WI,PROF,4,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,22.4,5.8,,,,,,,,,,,,,,,23.8
8/23/2016,7758,NLA12_WI-R12,8-Aug-12,1,WI,PROF,8,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,8.2,5,,,,,,,,,,,,,,,16.8
8/23/2016,7761,NLA12_ID-101,7-Aug-12,2,ID,PROF,1,,,,,,,,,,,,,,58.8,0.5,,,,,,,,,,,,,,,,,10.39,9.66,,,,,,,,,,,,,,,22.8
8/23/2016,7761,NLA12_ID-101,7-Aug-12,2,ID,PROF,4,,,,,,,,,,,,,,57.4,3,,,,,,,,,,,,,,,,,10.07,9.61,,,,,,,,,,,,,,,22.22
8/23/2016,7761,NLA12_ID-101,7-Aug-12,2,ID,PROF,2,,,,,,,,,,,,,,59.2,1,,,,,,,,,,,,,,,,,10.58,9.71,,,,,,,,,,,,,,,22.72
8/23/2016,7761,NLA12_ID-101,7-Aug-12,2,ID,PROF,5,,,,,,,,,,,,,,56.1,4,,,,,,,,,,,,,,,,,2.82,7.94,,,,,,,,,,,,,,,21
8/23/2016,7761,NLA12_ID-101,7-Aug-12,2,ID,PROF,3,,,,,,,,,,,,,,59,2,,,,,,,,,,,,,,,,,10.42,9.71,,,,,,,,,,,,,,,22.56
8/23/2016,7761,NLA12_ID-101,7-Aug-12,2,ID,PROF,6,,,,,,,,,,,,,,59.2,,,,,,,,,,,,,,,,,,,9.81,,,,,,,,,,,,,,,22.94
8/23/2016,7761,NLA12_ID-101,7-Aug-12,2,ID,PROF,0,1150,,,,Y,,,,,,,,,,,SONAR,,,,,,,10.46,Y,N,2D,44.96196,-116.4576,4,,N,,,,,,,,,,NONE,NO,,FLAT,Y,,,
8/23/2016,7761,NLA12_ID-101,7-Aug-12,2,ID,PROF,40,,,,,,,,,,,,,,59.2,0.5,,,,,,,,,,,,,,,,,10.37,9.81,,,,,,,,,,,,,,,22.94
8/23/2016,7761,NLA12_ID-101,7-Aug-12,2,ID,CALIB,0,,5561,HYDROLAB DS 5X,GILLIS,,,,,,,,,,,,,644,PERCENT,,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,
8/23/2016,7764,NLA12_OK-292,8-Aug-12,1,OK,PROF,1,,,,,,,,,,,,,,1066,0,,,,,,,,,,,,,,,,,4.75,7.09,,,,,,,,,,,,,,,29.52
8/23/2016,7764,NLA12_OK-292,8-Aug-12,1,OK,PROF,0,11:15,,,,Y,,,,,,,,,,,SONAR,,,,,,,4.75,Y,,3D,34.643358,-97.854328,1.5,,N,,,,,,,,,,NONE,NO,,RIPPLES,Y,,,
8/23/2016,7764,NLA12_OK-292,8-Aug-12,1,OK,PROF,40,,,,,,,,,,,,,,1070,0,,,,,,,,,,,,,,,,,4.45,7.87,,,,,,,,,,,,,,,29.92
8/23/2016,7764,NLA12_OK-292,8-Aug-12,1,OK,PROF,2,,,,,,,,,,,,,,1067,0.524,,,,,,,,,,,,,,,,,3.73,7.41,,,,,,,,,,,,,,,29.46
8/23/2016,7764,NLA12_OK-292,8-Aug-12,1,OK,PROF,3,,,,,,,,,,,,,,1069,0.815,,,,,,,,,,,,,,,,,2.41,7.68,,,,,,,,,,,,,,,29.25
8/23/2016,7764,NLA12_OK-292,8-Aug-12,1,OK,CALIB,0,,06K1682AA,YSI 6600,JAMES DECKER,,,YSI CONFIDENCE SOLUTION,8000,8080,STATE PREPARED,1413,,,,,,731,PERCENT,96.2,PERCENT,96.2,,,,,,,,,,,,,YSI CONFIDENCE SOLUTION,7.1,7.2,FISHER BUFFER SOLUTION,10,FISHER BUFFER SOLUTION,7,,,,,,,31.4,
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,15,,,,,,,,,,,,,,465,17,,,,,,,,,,,,,,,,,0,6.7,,,,,,,,,,,,,,,12.3
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,4,,,,,,,,,,,,,,374,3,,,,,,,,,,,,,,,,,8.4,8.4,,,,,,,,,,,,,,,24.9
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,6,,,,,,,,,,,,,,376,5,,,,,,,,,,,,,,,,,8.3,8.4,,,,,,,,,,,,,,,24.6
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,13,,,,,,,,,,,,,,462,14,,,,,,,,,,,,,,,,,0,7.1,,,,,,,,,,,,,,,12.5
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,5,,,,,,,,,,,,,,375,4,,,,,,,,,,,,,,,,,8.4,8.4,,,,,,,,,,,,,,,24.8
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,7,,,,,,,,,,,,,,379,6,,,,,,,,,,,,,,,T,,7.5,8.3,,,,,,,,,,,,,,,24.1
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,14,,,,,,,,,,,,,,464,16,,,,,,,,,,,,,,,,,0,7.1,,,,,,,,,,,,,,,12.4
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,9,,,,,,,,,,,,,,422,8,,,,,,,,,,,,,,,B,,0.1,7.7,,,,,,,,,,,,,,,20.4
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,3,,,,,,,,,,,,,,375,2,,,,,,,,,,,,,,,,,8.4,8.3,,,,,,,,,,,,,,,24.9
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,40,,,,,,,,,,,,,,375,0,,,,,,,,,,,,,,,,,8.5,8.2,,,,,,,,,,,,,,,24.8
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,11,,,,,,,,,,,,,,445,10,,,,,,,,,,,,,,,,,0,7.3,,,,,,,,,,,,,,,15.2
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,2,,,,,,,,,,,,,,374,1,,,,,,,,,,,,,,,,,8.5,8.4,,,,,,,,,,,,,,,24.9
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,10,,,,,,,,,,,,,,439,9,,,,,,,,,,,,,,,,,0,7.5,,,,,,,,,,,,,,,16.9
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,0,8:30,,,,Y,,,,,,,,,,,LINE,,,,,,,8.47,Y,,3D,45.915128,-95.40661,17.5,,N,,,,,,,,,,LIGHT,NO,,CHOPPY,Y,,,
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,CALIB,0,,#6,HYDROLAB,STEVE HEISKARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,8,,,,,,,,,,,,,,388,7,,,,,,,,,,,,,,,,,5.5,8.2,,,,,,,,,,,,,,,23.4
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,12,,,,,,,,,,,,,,457,12,,,,,,,,,,,,,,,,,0,7.2,,,,,,,,,,,,,,,13.4
8/23/2016,7765,NLA12_MN-106,8-Aug-12,1,MN,PROF,1,,,,,,,,,,,,,,375,0,,,,,,,,,,,,,,,,,8.5,8.3,,,,,,,,,,,,,,,24.9
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,2,,,,,,,,,,,,,,276,1,,,,,,,,,,,,,,,,,8.68,8.73,,,,,,,,,,,,,,,25.08
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,CALIB,0,,90600048105,HYDROLAB SONDE #8,DERECK RICHTER,,,,,,STANDARD 1000,1000,,1000,,,,727,PERCENT,100,PERCENT,98.3,,,,,,,,,,,,,,,,BUFFER 7,7,BUFFER 10,10,,,,,,23.2,23.4,
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,4,,,,,,,,,,,,,,276,3,,,,,,,,,,,,,,,,,8.73,8.77,,,,,,,,,,,,,,,25.09
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,10,,,,,,,,,,,,,,340,9,,,,,,,,,,,,,,,,,0,7.46,,,,,,,,,,,,,,,12.41
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,9,,,,,,,,,,,,,,319,8,,,,,,,,,,,,,,,,,0.07,7.64,,,,,,,,,,,,,,,15.06
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,1,,,,,,,,,,,,,,276,0,,,,,,,,,,,,,,,,,8.63,8.65,,,,,,,,,,,,,,,25.07
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,8,,,,,,,,,,,,,,312,7,,,,,,,,,,,,,,,,,0.94,7.77,,,,,,,,,,,,,,,17.9
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,0,10:00,,,,,,,,,,,,,,,SONAR,,,,,,,8.67,Y,,3D,46.41967,-95.83781,10.6,,N,,,,,,,,,,NONE,NO,,RIPPLES,,,,
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,40,,,,,,,,,,,,,,276,0,,,,,,,,,,,,,,,,,8.68,8.7,,,,,,,,,,,,,,,25.06
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,11,,,,,,,,,,,,,,357,10,,,,,,,,,,,,,,,,,0.01,7.19,,,,,,,,,,,,,,,11.34
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,3,,,,,,,,,,,,,,276,2,,,,,,,,,,,,,,,,,8.7,8.76,,,,,,,,,,,,,,,25.09
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,5,,,,,,,,,,,,,,277,4,,,,,,,,,,,,,,,,,8.53,8.76,,,,,,,,,,,,,,,24.98
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,6,,,,,,,,,,,,,,278,5,,,,,,,,,,,,,,,,,8.04,8.72,,,,,,,,,,,,,,,24.67
8/23/2016,7767,NLA12_MN-115,8-Aug-12,1,MN,PROF,7,,,,,,,,,,,,,,304,6,,,,,,,,,,,,,,,T,,2.96,8,,,,,,,,,,,,,,,21.65
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,17,,,,,,,,,,,,,,25,16,,,,,,,,,,,,,,,,,5.7,6.4,,,,,,,,,,,,,,,16.5
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,18,,,,,,,,,,,,,,25,17,,,,,,,,,,,,,,,,,5.6,6.4,,,,,,,,,,,,,,,16.3
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,40,,,,,,,,,,,,,,24,0.1,,,,,,,,,,,,,,,,,7.4,7.6,,,,,,,,,,,,,,,20.4
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,16,,,,,,,,,,,,,,25,15,,,,,,,,,,,,,,,,,5.8,6.5,,,,,,,,,,,,,,,16.6
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,21,,,,,,,,,,,,,,25,19.7,,,,,,,,,,,,,,,,,5.6,6.4,,,,,,,,,,,,,,,15.8
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,20,,,,,,,,,,,,,,26,19,,,,,,,,,,,,,,,,,5.6,6.3,,,,,,,,,,,,,,,16
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,8,,,,,,,,,,,,,,24,7.2,,,,,,,,,,,,,,,,,6.3,6.7,,,,,,,,,,,,,,,18.3
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,12,,,,,,,,,,,,,,25,11,,,,,,,,,,,,,,,,,6.4,6.6,,,,,,,,,,,,,,,17.2
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,14,,,,,,,,,,,,,,25,13,,,,,,,,,,,,,,,,,6.2,6.5,,,,,,,,,,,,,,,16.9
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,22,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,20.4
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,15,,,,,,,,,,,,,,25,14,,,,,,,,,,,,,,,,,6,6.5,,,,,,,,,,,,,,,16.7
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,9,,,,,,,,,,,,,,25,8,,,,,,,,,,,,,,,,,6.3,6.6,,,,,,,,,,,,,,,18
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,13,,,,,,,,,,,,,,25,12,,,,,,,,,,,,,,,,,6.3,6.6,,,,,,,,,,,,,,,17.1
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,3,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,7.4,7.6,,,,,,,,,,,,,,,19.9
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,0,945,,,,,,,,,,,,,,,SONAR,,,,,,,7.37,Y,N,,40.2185,-105.3777,,,N,,,,,,,,,,NONE,NO,,FLAT,Y,,,
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,CALIB,0,,3D,IN-SITU TROLL 9500,JEFF MCPHERSON,,,1000 US/CM,999.3,1000,1000 US/CM,1000,,,,,,,,,PERCENT,,,,,,,,,,,,,,9 BUFFER,9.05,9,7 BUFFER,7,10 BUFFER,10,,,,,,,,
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,2,,,,,,,,,,,,,,24,0.1,,,,,,,,,,,,,,,,,7.4,7.5,,,,,,,,,,,,,,,20
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,6,,,,,,,,,,,,,,24,5,,,,,,,,,,,,,,,,,7.3,7.4,,,,,,,,,,,,,,,19.8
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,11,,,,,,,,,,,,,,25,10,,,,,,,,,,,,,,,,,6.5,6.6,,,,,,,,,,,,,,,17.5
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,1,,,,,,,,,,,,,,23,1,,,,,,,,,,,,,,,,,7.3,7.4,,,,,,,,,,,,,,,20.5
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,5,,,,,,,,,,,,,,24,4,,,,,,,,,,,,,,,,,7.4,7.5,,,,,,,,,,,,,,,19.9
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,19,,,,,,,,,,,,,,25,18,,,,,,,,,,,,,,,,,5.6,6.4,,,,,,,,,,,,,,,16.1
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,4,,,,,,,,,,,,,,24,3,,,,,,,,,,,,,,,,,7.4,7.5,,,,,,,,,,,,,,,19.9
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,7,,,,,,,,,,,,,,24,6,,,,,,,,,,,,,,,,,6.8,7,,,,,,,,,,,,,,,19.4
8/23/2016,7768,NLA12_CO-R04,8-Aug-12,1,CO,PROF,10,,,,,,,,,,,,,,25,9,,,,,,,,,,,,,,,,,6.4,6.7,,,,,,,,,,,,,,,17.7
8/23/2016,7769,NLA12_AL-113,8-Aug-12,1,AL,PROF,40,,,,,,,,,,,,,,23,0,,,,,,,,,,,,,,,,,8,6,,,,,,,,,,,,,,,29.7
8/23/2016,7769,NLA12_AL-113,8-Aug-12,1,AL,PROF,4,,,,,,,,,,,,,,24,1.5,,,,,,,,,,,,,,,,,7.3,5.8,,,,,,,,,,,,,,,25.5
8/23/2016,7769,NLA12_AL-113,8-Aug-12,1,AL,PROF,0,10:00,,,,Y,,,,,,,,,,,LINE,,,,,,,7.67,Y,,3D,30.97354,-88.05455,2.5,,Y,,,,,,,,,,NONE,YES,,FLAT,Y,,,
8/23/2016,7769,NLA12_AL-113,8-Aug-12,1,AL,PROF,3,,,,,,,,,,,,,,23,1,,,,,,,,,,,,,,,,,7.5,5.9,,,,,,,,,,,,,,,26.3
8/23/2016,7769,NLA12_AL-113,8-Aug-12,1,AL,CALIB,0,,04K1737AE,YSI600XLMS,TREVOR NOBILE,,,,,,195,200,1979,2000,,,,,mg/L,7.6,mg/L,7.6,,,,,,,,,,,,,,,,6.95,7,9.97,10,,,,,,29.6,29.7,
8/23/2016,7769,NLA12_AL-113,8-Aug-12,1,AL,PROF,2,,,,,,,,,,,,,,23,0.5,,,,,,,,,,,,,,,T,,7.6,5.9,,,,,,,,,,,,,,,26.5
8/23/2016,7769,NLA12_AL-113,8-Aug-12,1,AL,PROF,1,,,,,,,,,,,,,,23,0,,,,,,,,,,,,,,,,,7.9,6.2,,,,,,,,,,,,,,,29.4
8/23/2016,7769,NLA12_AL-113,8-Aug-12,1,AL,PROF,5,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,B,,6.8,5.7,,,,,,,,,,,,,,,25
8/23/2016,7770,NLA12_NC-104,8-Aug-12,1,NC,PROF,40,,,,,,,,,,,,,,66,0,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,29.5
8/23/2016,7770,NLA12_NC-104,8-Aug-12,1,NC,PROF,2,,,,,,,,,,,,,,66,0.5,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,29.5
8/23/2016,7770,NLA12_NC-104,8-Aug-12,1,NC,PROF,4,,,,,,,,,,,,,,66,1.2,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,28.8
8/23/2016,7770,NLA12_NC-104,8-Aug-12,1,NC,PROF,0,14:35,,,,N,,,,,,,,,,,SONAR,,,,,,,,,,3D,34.93309,-77.10308,1.7,,N,,,,,,,,,,NONE,NO,,RIPPLES,Y,,,
8/23/2016,7770,NLA12_NC-104,8-Aug-12,1,NC,PROF,3,,,,,,,,,,,,,,66,1,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,29.2
8/23/2016,7770,NLA12_NC-104,8-Aug-12,1,NC,CALIB,0,,,YSI 6920,CHAD BARBOUR,,,,,,10.0 MS/CM,9.895,,,,,,762,,,,,,,,,,,,,,,,,,,,PH 7,7.09,PH 10,10.01,,,,,,,,
8/23/2016,7770,NLA12_NC-104,8-Aug-12,1,NC,PROF,1,,,,,,,,,,,,,,66,0,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,29.6
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,9,,,,,,,,,,,,,,399,7.9,,,,,,,,,,,,,,,B,,0.48,6.85,,,,,,,,,,,,,,,7.86
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,4,,,,,,,,,,,,,,227,3,,,,,,,,,,,,,,,T,,4.52,7.34,,,,,,,,,,,,,,,26.8
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,2,,,,,,,,,,,,,,222,1,,,,,,,,,,,,,,,,,6.9,7.07,,,,,,,,,,,,,,,27.5
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,1,,,,,,,,,,,,,,222,0,,,,,,,,,,,,,,,,,7.06,6.71,,,,,,,,,,,,,,,27.8
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,3,,,,,,,,,,,,,,223,2,,,,,,,,,,,,,,,,,6.64,7.31,,,,,,,,,,,,,,,27.5
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,CALIB,0,,QD03337,HYDROLAB QUANTA,DAN WARNER,,,,,,,,,,,,,740,PERCENT,100,PERCENT,95.4,,,,,,,,,,,,,,,,,7,,4,,,,,,26.4,27.2,
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,8,,,,,,,,,,,,,,320,7,,,,,,,,,,,,,,,,,0.55,7,,,,,,,,,,,,,,,8.83
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,6,,,,,,,,,,,,,,239,5,,,,,,,,,,,,,,,,,14.38,7.8,,,,,,,,,,,,,,,16.6
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,5,,,,,,,,,,,,,,244,4,,,,,,,,,,,,,,,,,9.03,7.3,,,,,,,,,,,,,,,21.8
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,0,10:00,,,,N,,,,,,,,,,,SONAR,,,,,,,6.87,Y,,3D,41.13129,-86.26611,8.4,,N,,,,,,,,,,NONE,NO,,FLAT,Y,,,
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,7,,,,,,,,,,,,,,253,6,,,,,,,,,,,,,,,,,0.83,7.28,,,,,,,,,,,,,,,12.2
8/23/2016,7772,NLA12_IN-164,8-Aug-12,1,IN,PROF,40,,,,,,,,,,,,,,274,0,,,,,,,,,,,,,,,,,6.82,6.92,,,,,,,,,,,,,,,27.4
8/23/2016,7773,NLA12_ME-101,8-Aug-12,1,ME,PROF,0,10:50,,,,Y,,,,,,,,,,,LINE,,,,,,,7.8,Y,,3D,44.88005,-68.22761,3.3,,N,,,,,,,,,,NONE,NO,,RIPPLES,Y,,,
8/23/2016,7773,NLA12_ME-101,8-Aug-12,1,ME,PROF,4,,,,,,,,,,,,,,24,2.8,,,,,,,,,,,,,,,,,7.8,6.8,,,,,,,,,,,,,,,24.8
8/23/2016,7773,NLA12_ME-101,8-Aug-12,1,ME,CALIB,0,,21,YSI PRO PLUS,LINDA BACON,,,STOCK SOLN (µS/CM),86,74,STOCK COND STD (µS/CM),12880,,,,,,752,mg/L,9.1,mg/L,9.1,,,,,,,,,,,,,DEIONIZED WATER,5.65,5.65,4.0 BUFFER,4,7.0 BUFFER,7,,,,,,20.1,,
8/23/2016,7773,NLA12_ME-101,8-Aug-12,1,ME,PROF,3,,,,,,,,,,,,,,24,2,,,,,,,,,,,,,,,,,7.9,6.9,,,,,,,,,,,,,,,25
8/23/2016,7773,NLA12_ME-101,8-Aug-12,1,ME,PROF,1,,,,,,,,,,,,,,24,0,,,,,,,,,,,,,,,,,7.7,6.8,,,,,,,,,,,,,,,25.9
8/23/2016,7773,NLA12_ME-101,8-Aug-12,1,ME,PROF,40,,,,,,,,,,,,,,24,0,,,,,,,,,,,,,,,,,7.9,6.9,,,,,,,,,,,,,,,26
8/23/2016,7773,NLA12_ME-101,8-Aug-12,1,ME,PROF,2,,,,,,,,,,,,,,24,1,,,,,,,,,,,,,,,,,7.9,6.9,,,,,,,,,,,,,,,25.2
8/23/2016,7774,NLA12_ME-126,7-Aug-12,1,ME,PROF,3,,,,,,,,,,,,,,21,2,,,,,,,,,,,,,,,,,8.3,7,,,,,,,,,,,,,,,24.9
